Warehouse,Country,Region/State,Zip/Postal Code,# of Items (and above),Method,Shipping Price
0,USA,NE,,99,1,215.8
0,USA,NE,,100,1,217.8
0,USA,NJ,,1,1,19.8
0,USA,NJ,,2,1,21.8
0,USA,NJ,,3,1,23.8
0,USA,NJ,,4,1,25.8
0,USA,NJ,,5,1,27.8
0,USA,NJ,,6,1,29.8
0,USA,NJ,,7,1,31.8
0,USA,NJ,,8,1,33.8
0,USA,NJ,,9,1,35.8
0,USA,NJ,,10,1,37.8
0,USA,NJ,,11,1,39.8
0,USA,NJ,,12,1,41.8
0,USA,NJ,,13,1,43.8
0,USA,NJ,,14,1,45.8
0,USA,NJ,,15,1,47.8
0,USA,NJ,,16,1,49.8
0,USA,NJ,,17,1,51.8
0,USA,NJ,,18,1,53.8
0,USA,NJ,,19,1,55.8
0,USA,NJ,,20,1,57.8
0,USA,NJ,,21,1,59.8
0,USA,NJ,,22,1,61.8
0,USA,NJ,,23,1,63.8
0,USA,NJ,,24,1,65.8
0,USA,NJ,,25,1,67.8
0,USA,NJ,,26,1,69.8
0,USA,NJ,,27,1,71.8
0,USA,NJ,,28,1,73.8
0,USA,NJ,,29,1,75.8
0,USA,NJ,,30,1,77.8
0,USA,NJ,,31,1,79.8
0,USA,NJ,,32,1,81.8
0,USA,NJ,,33,1,83.8
0,USA,NJ,,34,1,85.8
0,USA,NJ,,35,1,87.8
0,USA,NJ,,36,1,89.8
0,USA,NJ,,37,1,91.8
0,USA,NJ,,38,1,93.8
0,USA,NJ,,39,1,95.8
0,USA,NJ,,40,1,97.8
0,USA,NJ,,41,1,99.8
0,USA,NJ,,42,1,101.8
0,USA,NJ,,43,1,103.8
0,USA,NJ,,44,1,105.8
0,USA,NJ,,45,1,107.8
0,USA,NJ,,46,1,109.8
0,USA,NJ,,47,1,111.8
0,USA,NJ,,48,1,113.8
0,USA,NJ,,49,1,115.8
0,USA,NJ,,50,1,117.8
0,USA,NJ,,51,1,119.8
0,USA,NJ,,52,1,121.8
0,USA,NJ,,53,1,123.8
0,USA,NJ,,54,1,125.8
0,USA,NJ,,55,1,127.8
0,USA,NJ,,56,1,129.8
0,USA,NJ,,57,1,131.8
0,USA,NJ,,58,1,133.8
0,USA,NJ,,59,1,135.8
0,USA,NJ,,60,1,137.8
0,USA,NJ,,61,1,139.8
0,USA,NJ,,62,1,141.8
0,USA,NJ,,63,1,143.8
0,USA,NJ,,64,1,145.8
0,USA,NJ,,65,1,147.8
0,USA,NJ,,66,1,149.8
0,USA,NJ,,67,1,151.8
0,USA,NJ,,68,1,153.8
0,USA,NJ,,69,1,155.8
0,USA,NJ,,70,1,157.8
0,USA,NJ,,71,1,159.8
0,USA,NJ,,72,1,161.8
0,USA,NJ,,73,1,163.8
0,USA,NJ,,74,1,165.8
0,USA,NJ,,75,1,167.8
0,USA,NJ,,76,1,169.8
0,USA,NJ,,77,1,171.8
0,USA,NJ,,78,1,173.8
0,USA,NJ,,79,1,175.8
0,USA,NJ,,80,1,177.8
0,USA,NJ,,81,1,179.8
0,USA,NJ,,82,1,181.8
0,USA,NJ,,83,1,183.8
0,USA,NJ,,84,1,185.8
0,USA,NJ,,85,1,187.8
0,USA,NJ,,86,1,189.8
0,USA,NJ,,87,1,191.8
0,USA,NJ,,88,1,193.8
0,USA,NJ,,89,1,195.8
0,USA,NJ,,90,1,197.8
0,USA,NJ,,91,1,199.8
0,USA,NJ,,92,1,201.8
0,USA,NJ,,93,1,203.8
0,USA,NJ,,94,1,205.8
0,USA,NJ,,95,1,207.8
0,USA,NJ,,96,1,209.8
0,USA,NJ,,97,1,211.8
0,USA,NJ,,98,1,213.8
0,USA,NJ,,99,1,215.8
0,USA,NJ,,100,1,217.8
0,USA,NM,,1,1,19.8
0,USA,NM,,2,1,21.8
0,USA,NM,,3,1,23.8
0,USA,NM,,4,1,25.8
0,USA,NM,,5,1,27.8
0,USA,NM,,6,1,29.8
0,USA,NM,,7,1,31.8
0,USA,NM,,8,1,33.8
0,USA,NM,,9,1,35.8
0,USA,NM,,10,1,37.8
0,USA,NM,,11,1,39.8
0,USA,NM,,12,1,41.8
0,USA,NM,,13,1,43.8
0,USA,NM,,14,1,45.8
0,USA,NM,,15,1,47.8
0,USA,NM,,16,1,49.8
0,USA,NM,,17,1,51.8
0,USA,NM,,18,1,53.8
0,USA,NM,,19,1,55.8
0,USA,NM,,20,1,57.8
0,USA,NM,,21,1,59.8
0,USA,NM,,22,1,61.8
0,USA,NM,,23,1,63.8
0,USA,NM,,24,1,65.8
0,USA,NM,,25,1,67.8
0,USA,NM,,26,1,69.8
0,USA,NM,,27,1,71.8
0,USA,NM,,28,1,73.8
0,USA,NM,,29,1,75.8
0,USA,NM,,30,1,77.8
0,USA,NM,,31,1,79.8
0,USA,NM,,32,1,81.8
0,USA,NM,,33,1,83.8
0,USA,NM,,34,1,85.8
0,USA,NM,,35,1,87.8
0,USA,NM,,36,1,89.8
0,USA,NM,,37,1,91.8
0,USA,NM,,38,1,93.8
0,USA,NM,,39,1,95.8
0,USA,NM,,40,1,97.8
0,USA,NM,,41,1,99.8
0,USA,NM,,42,1,101.8
0,USA,NM,,43,1,103.8
0,USA,NM,,44,1,105.8
0,USA,NM,,45,1,107.8
0,USA,NM,,46,1,109.8
0,USA,NM,,47,1,111.8
0,USA,NM,,48,1,113.8
0,USA,NM,,49,1,115.8
0,USA,NM,,50,1,117.8
0,USA,NM,,51,1,119.8
0,USA,NM,,52,1,121.8
0,USA,NM,,53,1,123.8
0,USA,NM,,54,1,125.8
0,USA,NM,,55,1,127.8
0,USA,NM,,56,1,129.8
0,USA,NM,,57,1,131.8
0,USA,NM,,58,1,133.8
0,USA,NM,,59,1,135.8
0,USA,NM,,60,1,137.8
0,USA,NM,,61,1,139.8
0,USA,NM,,62,1,141.8
0,USA,NM,,63,1,143.8
0,USA,NM,,64,1,145.8
0,USA,NM,,65,1,147.8
0,USA,NM,,66,1,149.8
0,USA,NM,,67,1,151.8
0,USA,NM,,68,1,153.8
0,USA,NM,,69,1,155.8
0,USA,NM,,70,1,157.8
0,USA,NM,,71,1,159.8
0,USA,NM,,72,1,161.8
0,USA,NM,,73,1,163.8
0,USA,NM,,74,1,165.8
0,USA,NM,,75,1,167.8
0,USA,NM,,76,1,169.8
0,USA,NM,,77,1,171.8
0,USA,NM,,78,1,173.8
0,USA,NM,,79,1,175.8
0,USA,NM,,80,1,177.8
0,USA,NM,,81,1,179.8
0,USA,NM,,82,1,181.8
0,USA,NM,,83,1,183.8
0,USA,NM,,84,1,185.8
0,USA,NM,,85,1,187.8
0,USA,NM,,86,1,189.8
0,USA,NM,,87,1,191.8
0,USA,NM,,88,1,193.8
0,USA,NM,,89,1,195.8
0,USA,NM,,90,1,197.8
0,USA,NM,,91,1,199.8
0,USA,NM,,92,1,201.8
0,USA,NM,,93,1,203.8
0,USA,NM,,94,1,205.8
0,USA,NM,,95,1,207.8
0,USA,NM,,96,1,209.8
0,USA,NM,,97,1,211.8
0,USA,NM,,98,1,213.8
0,USA,NM,,99,1,215.8
0,USA,NM,,100,1,217.8
0,USA,NV,,1,1,19.8
0,USA,NV,,2,1,21.8
0,USA,NV,,3,1,23.8
0,USA,NV,,4,1,25.8
0,USA,NV,,5,1,27.8
0,USA,NV,,6,1,29.8
0,USA,NV,,7,1,31.8
0,USA,NV,,8,1,33.8
0,USA,NV,,9,1,35.8
0,USA,NV,,10,1,37.8
0,USA,NV,,11,1,39.8
0,USA,NV,,12,1,41.8
0,USA,NV,,13,1,43.8
0,USA,NV,,14,1,45.8
0,USA,NV,,15,1,47.8
0,USA,NV,,16,1,49.8
0,USA,NV,,17,1,51.8
0,USA,NV,,18,1,53.8
0,USA,NV,,19,1,55.8
0,USA,NV,,20,1,57.8
0,USA,NV,,21,1,59.8
0,USA,NV,,22,1,61.8
0,USA,NV,,23,1,63.8
0,USA,NV,,24,1,65.8
0,USA,NV,,25,1,67.8
0,USA,NV,,26,1,69.8
0,USA,NV,,27,1,71.8
0,USA,NV,,28,1,73.8
0,USA,NV,,29,1,75.8
0,USA,NV,,30,1,77.8
0,USA,NV,,31,1,79.8
0,USA,NV,,32,1,81.8
0,USA,NV,,33,1,83.8
0,USA,NV,,34,1,85.8
0,USA,NV,,35,1,87.8
0,USA,NV,,36,1,89.8
0,USA,NV,,37,1,91.8
0,USA,NV,,38,1,93.8
0,USA,NV,,39,1,95.8
0,USA,NV,,40,1,97.8
0,USA,NV,,41,1,99.8
0,USA,NV,,42,1,101.8
0,USA,NV,,43,1,103.8
0,USA,NV,,44,1,105.8
0,USA,NV,,45,1,107.8
0,USA,NV,,46,1,109.8
0,USA,NV,,47,1,111.8
0,USA,NV,,48,1,113.8
0,USA,NV,,49,1,115.8
0,USA,NV,,50,1,117.8
0,USA,NV,,51,1,119.8
0,USA,NV,,52,1,121.8
0,USA,NV,,53,1,123.8
0,USA,NV,,54,1,125.8
0,USA,NV,,55,1,127.8
0,USA,NV,,56,1,129.8
0,USA,NV,,57,1,131.8
0,USA,NV,,58,1,133.8
0,USA,NV,,59,1,135.8
0,USA,NV,,60,1,137.8
0,USA,NV,,61,1,139.8
0,USA,NV,,62,1,141.8
0,USA,NV,,63,1,143.8
0,USA,NV,,64,1,145.8
0,USA,NV,,65,1,147.8
0,USA,NV,,66,1,149.8
0,USA,NV,,67,1,151.8
0,USA,NV,,68,1,153.8
0,USA,NV,,69,1,155.8
0,USA,NV,,70,1,157.8
0,USA,NV,,71,1,159.8
0,USA,NV,,72,1,161.8
0,USA,NV,,73,1,163.8
0,USA,NV,,74,1,165.8
0,USA,NV,,75,1,167.8
0,USA,NV,,76,1,169.8
0,USA,NV,,77,1,171.8
0,USA,NV,,78,1,173.8
0,USA,NV,,79,1,175.8
0,USA,NV,,80,1,177.8
0,USA,NV,,81,1,179.8
0,USA,NV,,82,1,181.8
0,USA,NV,,83,1,183.8
0,USA,NV,,84,1,185.8
0,USA,NV,,85,1,187.8
0,USA,NV,,86,1,189.8
0,USA,NV,,87,1,191.8
0,USA,NV,,88,1,193.8
0,USA,NV,,89,1,195.8
0,USA,NV,,90,1,197.8
0,USA,NV,,91,1,199.8
0,USA,NV,,92,1,201.8
0,USA,NV,,93,1,203.8
0,USA,NV,,94,1,205.8
0,USA,NV,,95,1,207.8
0,USA,NV,,96,1,209.8
0,USA,NV,,97,1,211.8
0,USA,NV,,98,1,213.8
0,USA,NV,,99,1,215.8
0,USA,NV,,100,1,217.8
0,USA,NY,,1,1,19.8
0,USA,NY,,2,1,21.8
0,USA,NY,,3,1,23.8
0,USA,NY,,4,1,25.8
0,USA,NY,,5,1,27.8
0,USA,NY,,6,1,29.8
0,USA,NY,,7,1,31.8
0,USA,NY,,8,1,33.8
0,USA,NY,,9,1,35.8
0,USA,NY,,10,1,37.8
0,USA,NY,,11,1,39.8
0,USA,NY,,12,1,41.8
0,USA,NY,,13,1,43.8
0,USA,NY,,14,1,45.8
0,USA,NY,,15,1,47.8
0,USA,NY,,16,1,49.8
0,USA,NY,,17,1,51.8
0,USA,NY,,18,1,53.8
0,USA,NY,,19,1,55.8
0,USA,NY,,20,1,57.8
0,USA,NY,,21,1,59.8
0,USA,NY,,22,1,61.8
0,USA,NY,,23,1,63.8
0,USA,NY,,24,1,65.8
0,USA,NY,,25,1,67.8
0,USA,NY,,26,1,69.8
0,USA,NY,,27,1,71.8
0,USA,NY,,28,1,73.8
0,USA,NY,,29,1,75.8
0,USA,NY,,30,1,77.8
0,USA,NY,,31,1,79.8
0,USA,NY,,32,1,81.8
0,USA,NY,,33,1,83.8
0,USA,NY,,34,1,85.8
0,USA,NY,,35,1,87.8
0,USA,NY,,36,1,89.8
0,USA,NY,,37,1,91.8
0,USA,NY,,38,1,93.8
0,USA,NY,,39,1,95.8
0,USA,NY,,40,1,97.8
0,USA,NY,,41,1,99.8
0,USA,NY,,42,1,101.8
0,USA,NY,,43,1,103.8
0,USA,NY,,44,1,105.8
0,USA,NY,,45,1,107.8
0,USA,NY,,46,1,109.8
0,USA,NY,,47,1,111.8
0,USA,NY,,48,1,113.8
0,USA,NY,,49,1,115.8
0,USA,NY,,50,1,117.8
0,USA,NY,,51,1,119.8
0,USA,NY,,52,1,121.8
0,USA,NY,,53,1,123.8
0,USA,NY,,54,1,125.8
0,USA,NY,,55,1,127.8
0,USA,NY,,56,1,129.8
0,USA,NY,,57,1,131.8
0,USA,NY,,58,1,133.8
0,USA,NY,,59,1,135.8
0,USA,NY,,60,1,137.8
0,USA,NY,,61,1,139.8
0,USA,NY,,62,1,141.8
0,USA,NY,,63,1,143.8
0,USA,NY,,64,1,145.8
0,USA,NY,,65,1,147.8
0,USA,NY,,66,1,149.8
0,USA,NY,,67,1,151.8
0,USA,NY,,68,1,153.8
0,USA,NY,,69,1,155.8
0,USA,NY,,70,1,157.8
0,USA,NY,,71,1,159.8
0,USA,NY,,72,1,161.8
0,USA,NY,,73,1,163.8
0,USA,NY,,74,1,165.8
0,USA,NY,,75,1,167.8
0,USA,NY,,76,1,169.8
0,USA,NY,,77,1,171.8
0,USA,NY,,78,1,173.8
0,USA,NY,,79,1,175.8
0,USA,NY,,80,1,177.8
0,USA,NY,,81,1,179.8
0,USA,NY,,82,1,181.8
0,USA,NY,,83,1,183.8
0,USA,NY,,84,1,185.8
0,USA,NY,,85,1,187.8
0,USA,NY,,86,1,189.8
0,USA,NY,,87,1,191.8
0,USA,NY,,88,1,193.8
0,USA,NY,,89,1,195.8
0,USA,NY,,90,1,197.8
0,USA,NY,,91,1,199.8
0,USA,NY,,92,1,201.8
0,USA,NY,,93,1,203.8
0,USA,NY,,94,1,205.8
0,USA,NY,,95,1,207.8
0,USA,NY,,96,1,209.8
0,USA,NY,,97,1,211.8
0,USA,NY,,98,1,213.8
0,USA,NY,,99,1,215.8
0,USA,NY,,100,1,217.8
0,USA,OH,,1,1,19.8
0,USA,OH,,2,1,21.8
0,USA,OH,,3,1,23.8
0,USA,OH,,4,1,25.8
0,USA,OH,,5,1,27.8
0,USA,OH,,6,1,29.8
0,USA,OH,,7,1,31.8
0,USA,OH,,8,1,33.8
0,USA,OH,,9,1,35.8
0,USA,OH,,10,1,37.8
0,USA,OH,,11,1,39.8
0,USA,OH,,12,1,41.8
0,USA,OH,,13,1,43.8
0,USA,OH,,14,1,45.8
0,USA,OH,,15,1,47.8
0,USA,OH,,16,1,49.8
0,USA,OH,,17,1,51.8
0,USA,OH,,18,1,53.8
0,USA,OH,,19,1,55.8
0,USA,OH,,20,1,57.8
0,USA,OH,,21,1,59.8
0,USA,OH,,22,1,61.8
0,USA,OH,,23,1,63.8
0,USA,OH,,24,1,65.8
0,USA,OH,,25,1,67.8
0,USA,OH,,26,1,69.8
0,USA,OH,,27,1,71.8
0,USA,OH,,28,1,73.8
0,USA,OH,,29,1,75.8
0,USA,OH,,30,1,77.8
0,USA,OH,,31,1,79.8
0,USA,OH,,32,1,81.8
0,USA,OH,,33,1,83.8
0,USA,OH,,34,1,85.8
0,USA,OH,,35,1,87.8
0,USA,OH,,36,1,89.8
0,USA,OH,,37,1,91.8
0,USA,OH,,38,1,93.8
0,USA,OH,,39,1,95.8
0,USA,OH,,40,1,97.8
0,USA,OH,,41,1,99.8
0,USA,OH,,42,1,101.8
0,USA,OH,,43,1,103.8
0,USA,OH,,44,1,105.8
0,USA,OH,,45,1,107.8
0,USA,OH,,46,1,109.8
0,USA,OH,,47,1,111.8
0,USA,OH,,48,1,113.8
0,USA,OH,,49,1,115.8
0,USA,OH,,50,1,117.8
0,USA,OH,,51,1,119.8
0,USA,OH,,52,1,121.8
0,USA,OH,,53,1,123.8
0,USA,OH,,54,1,125.8
0,USA,OH,,55,1,127.8
0,USA,OH,,56,1,129.8
0,USA,OH,,57,1,131.8
0,USA,OH,,58,1,133.8
0,USA,OH,,59,1,135.8
0,USA,OH,,60,1,137.8
0,USA,OH,,61,1,139.8
0,USA,OH,,62,1,141.8
0,USA,OH,,63,1,143.8
0,USA,OH,,64,1,145.8
0,USA,OH,,65,1,147.8
0,USA,OH,,66,1,149.8
0,USA,OH,,67,1,151.8
0,USA,OH,,68,1,153.8
0,USA,OH,,69,1,155.8
0,USA,OH,,70,1,157.8
0,USA,OH,,71,1,159.8
0,USA,OH,,72,1,161.8
0,USA,OH,,73,1,163.8
0,USA,OH,,74,1,165.8
0,USA,OH,,75,1,167.8
0,USA,OH,,76,1,169.8
0,USA,OH,,77,1,171.8
0,USA,OH,,78,1,173.8
0,USA,OH,,79,1,175.8
0,USA,OH,,80,1,177.8
0,USA,OH,,81,1,179.8
0,USA,OH,,82,1,181.8
0,USA,OH,,83,1,183.8
0,USA,OH,,84,1,185.8
0,USA,OH,,85,1,187.8
0,USA,OH,,86,1,189.8
0,USA,OH,,87,1,191.8
0,USA,OH,,88,1,193.8
0,USA,OH,,89,1,195.8
0,USA,OH,,90,1,197.8
0,USA,OH,,91,1,199.8
0,USA,OH,,92,1,201.8
0,USA,OH,,93,1,203.8
0,USA,OH,,94,1,205.8
0,USA,OH,,95,1,207.8
0,USA,OH,,96,1,209.8
0,USA,OH,,97,1,211.8
0,USA,OH,,98,1,213.8
0,USA,OH,,99,1,215.8
0,USA,OH,,100,1,217.8
0,USA,OR,,1,1,19.8
0,USA,OR,,2,1,21.8
0,USA,OR,,3,1,23.8
0,USA,OR,,4,1,25.8
0,USA,OR,,5,1,27.8
0,USA,OR,,6,1,29.8
0,USA,OR,,7,1,31.8
0,USA,OR,,8,1,33.8
0,USA,OR,,9,1,35.8
0,USA,OR,,10,1,37.8
0,USA,OR,,11,1,39.8
0,USA,OR,,12,1,41.8
0,USA,OR,,13,1,43.8
0,USA,OR,,14,1,45.8
0,USA,OR,,15,1,47.8
0,USA,OR,,16,1,49.8
0,USA,OR,,17,1,51.8
0,USA,OR,,18,1,53.8
0,USA,OR,,19,1,55.8
0,USA,OR,,20,1,57.8
0,USA,OR,,21,1,59.8
0,USA,OR,,22,1,61.8
0,USA,OR,,23,1,63.8
0,USA,OR,,24,1,65.8
0,USA,OR,,25,1,67.8
0,USA,OR,,26,1,69.8
0,USA,OR,,27,1,71.8
0,USA,OR,,28,1,73.8
0,USA,OR,,29,1,75.8
0,USA,OR,,30,1,77.8
0,USA,OR,,31,1,79.8
0,USA,OR,,32,1,81.8
0,USA,OR,,33,1,83.8
0,USA,OR,,34,1,85.8
0,USA,OR,,35,1,87.8
0,USA,OR,,36,1,89.8
0,USA,OR,,37,1,91.8
0,USA,OR,,38,1,93.8
0,USA,OR,,39,1,95.8
0,USA,OR,,40,1,97.8
0,USA,OR,,41,1,99.8
0,USA,OR,,42,1,101.8
0,USA,OR,,43,1,103.8
0,USA,OR,,44,1,105.8
0,USA,OR,,45,1,107.8
0,USA,OR,,46,1,109.8
0,USA,OR,,47,1,111.8
0,USA,OR,,48,1,113.8
0,USA,OR,,49,1,115.8
0,USA,OR,,50,1,117.8
0,USA,OR,,51,1,119.8
0,USA,OR,,52,1,121.8
0,USA,OR,,53,1,123.8
0,USA,OR,,54,1,125.8
0,USA,OR,,55,1,127.8
0,USA,OR,,56,1,129.8
0,USA,OR,,57,1,131.8
0,USA,OR,,58,1,133.8
0,USA,OR,,59,1,135.8
0,USA,OR,,60,1,137.8
0,USA,OR,,61,1,139.8
0,USA,OR,,62,1,141.8
0,USA,OR,,63,1,143.8
0,USA,OR,,64,1,145.8
0,USA,OR,,65,1,147.8
0,USA,OR,,66,1,149.8
0,USA,OR,,67,1,151.8
0,USA,OR,,68,1,153.8
0,USA,OR,,69,1,155.8
0,USA,OR,,70,1,157.8
0,USA,OR,,71,1,159.8
0,USA,OR,,72,1,161.8
0,USA,OR,,73,1,163.8
0,USA,OR,,74,1,165.8
0,USA,OR,,75,1,167.8
0,USA,OR,,76,1,169.8
0,USA,OR,,77,1,171.8
0,USA,OR,,78,1,173.8
0,USA,OR,,79,1,175.8
0,USA,OR,,80,1,177.8
0,USA,OR,,81,1,179.8
0,USA,OR,,82,1,181.8
0,USA,OR,,83,1,183.8
0,USA,OR,,84,1,185.8
0,USA,OR,,85,1,187.8
0,USA,OR,,86,1,189.8
0,USA,OR,,87,1,191.8
0,USA,OR,,88,1,193.8
0,USA,OR,,89,1,195.8
0,USA,OR,,90,1,197.8
0,USA,OR,,91,1,199.8
0,USA,OR,,92,1,201.8
0,USA,OR,,93,1,203.8
0,USA,OR,,94,1,205.8
0,USA,OR,,95,1,207.8
0,USA,OR,,96,1,209.8
0,USA,OR,,97,1,211.8
0,USA,OR,,98,1,213.8
0,USA,OR,,99,1,215.8
0,USA,OR,,100,1,217.8
0,USA,SC,,1,1,19.8
0,USA,SC,,2,1,21.8
0,USA,SC,,3,1,23.8
0,USA,SC,,4,1,25.8
0,USA,SC,,5,1,27.8
0,USA,SC,,6,1,29.8
0,USA,SC,,7,1,31.8
0,USA,SC,,8,1,33.8
0,USA,SC,,9,1,35.8
0,USA,SC,,10,1,37.8
0,USA,SC,,11,1,39.8
0,USA,SC,,12,1,41.8
0,USA,SC,,13,1,43.8
0,USA,SC,,14,1,45.8
0,USA,SC,,15,1,47.8
0,USA,SC,,16,1,49.8
0,USA,SC,,17,1,51.8
0,USA,SC,,18,1,53.8
0,USA,SC,,19,1,55.8
0,USA,SC,,20,1,57.8
0,USA,SC,,21,1,59.8
0,USA,SC,,22,1,61.8
0,USA,SC,,23,1,63.8
0,USA,SC,,24,1,65.8
0,USA,SC,,25,1,67.8
0,USA,SC,,26,1,69.8
0,USA,SC,,27,1,71.8
0,USA,SC,,28,1,73.8
0,USA,SC,,29,1,75.8
0,USA,SC,,30,1,77.8
0,USA,SC,,31,1,79.8
0,USA,SC,,32,1,81.8
0,USA,SC,,33,1,83.8
0,USA,SC,,34,1,85.8
0,USA,SC,,35,1,87.8
0,USA,SC,,36,1,89.8
0,USA,SC,,37,1,91.8
0,USA,SC,,38,1,93.8
0,USA,SC,,39,1,95.8
0,USA,SC,,40,1,97.8
0,USA,SC,,41,1,99.8
0,USA,SC,,42,1,101.8
0,USA,SC,,43,1,103.8
0,USA,SC,,44,1,105.8
0,USA,SC,,45,1,107.8
0,USA,SC,,46,1,109.8
0,USA,SC,,47,1,111.8
0,USA,SC,,48,1,113.8
0,USA,SC,,49,1,115.8
0,USA,SC,,50,1,117.8
0,USA,SC,,51,1,119.8
0,USA,SC,,52,1,121.8
0,USA,SC,,53,1,123.8
0,USA,SC,,54,1,125.8
0,USA,SC,,55,1,127.8
0,USA,SC,,56,1,129.8
0,USA,SC,,57,1,131.8
0,USA,SC,,58,1,133.8
0,USA,SC,,59,1,135.8
0,USA,SC,,60,1,137.8
0,USA,SC,,61,1,139.8
0,USA,SC,,62,1,141.8
0,USA,SC,,63,1,143.8
0,USA,SC,,64,1,145.8
0,USA,SC,,65,1,147.8
0,USA,SC,,66,1,149.8
0,USA,SC,,67,1,151.8
0,USA,SC,,68,1,153.8
0,USA,SC,,69,1,155.8
0,USA,SC,,70,1,157.8
0,USA,SC,,71,1,159.8
0,USA,SC,,72,1,161.8
0,USA,SC,,73,1,163.8
0,USA,SC,,74,1,165.8
0,USA,SC,,75,1,167.8
0,USA,SC,,76,1,169.8
0,USA,SC,,77,1,171.8
0,USA,SC,,78,1,173.8
0,USA,SC,,79,1,175.8
0,USA,SC,,80,1,177.8
0,USA,SC,,81,1,179.8
0,USA,SC,,82,1,181.8
0,USA,SC,,83,1,183.8
0,USA,SC,,84,1,185.8
0,USA,SC,,85,1,187.8
0,USA,SC,,86,1,189.8
0,USA,SC,,87,1,191.8
0,USA,SC,,88,1,193.8
0,USA,SC,,89,1,195.8
0,USA,SC,,90,1,197.8
0,USA,SC,,91,1,199.8
0,USA,SC,,92,1,201.8
0,USA,SC,,93,1,203.8
0,USA,SC,,94,1,205.8
0,USA,SC,,95,1,207.8
0,USA,SC,,96,1,209.8
0,USA,SC,,97,1,211.8
0,USA,SC,,98,1,213.8
0,USA,SC,,99,1,215.8
