Warehouse,Country,Region/State,Zip/Postal Code,# of Items (and above),Method,Shipping Price
0,USA,SC,,100,1,217.8
0,USA,TN,,1,1,19.8
0,USA,TN,,2,1,21.8
0,USA,TN,,3,1,23.8
0,USA,TN,,4,1,25.8
0,USA,TN,,5,1,27.8
0,USA,TN,,6,1,29.8
0,USA,TN,,7,1,31.8
0,USA,TN,,8,1,33.8
0,USA,TN,,9,1,35.8
0,USA,TN,,10,1,37.8
0,USA,TN,,11,1,39.8
0,USA,TN,,12,1,41.8
0,USA,TN,,13,1,43.8
0,USA,TN,,14,1,45.8
0,USA,TN,,15,1,47.8
0,USA,TN,,16,1,49.8
0,USA,TN,,17,1,51.8
0,USA,TN,,18,1,53.8
0,USA,TN,,19,1,55.8
0,USA,TN,,20,1,57.8
0,USA,TN,,21,1,59.8
0,USA,TN,,22,1,61.8
0,USA,TN,,23,1,63.8
0,USA,TN,,24,1,65.8
0,USA,TN,,25,1,67.8
0,USA,TN,,26,1,69.8
0,USA,TN,,27,1,71.8
0,USA,TN,,28,1,73.8
0,USA,TN,,29,1,75.8
0,USA,TN,,30,1,77.8
0,USA,TN,,31,1,79.8
0,USA,TN,,32,1,81.8
0,USA,TN,,33,1,83.8
0,USA,TN,,34,1,85.8
0,USA,TN,,35,1,87.8
0,USA,TN,,36,1,89.8
0,USA,TN,,37,1,91.8
0,USA,TN,,38,1,93.8
0,USA,TN,,39,1,95.8
0,USA,TN,,40,1,97.8
0,USA,TN,,41,1,99.8
0,USA,TN,,42,1,101.8
0,USA,TN,,43,1,103.8
0,USA,TN,,44,1,105.8
0,USA,TN,,45,1,107.8
0,USA,TN,,46,1,109.8
0,USA,TN,,47,1,111.8
0,USA,TN,,48,1,113.8
0,USA,TN,,49,1,115.8
0,USA,TN,,50,1,117.8
0,USA,TN,,51,1,119.8
0,USA,TN,,52,1,121.8
0,USA,TN,,53,1,123.8
0,USA,TN,,54,1,125.8
0,USA,TN,,55,1,127.8
0,USA,TN,,56,1,129.8
0,USA,TN,,57,1,131.8
0,USA,TN,,58,1,133.8
0,USA,TN,,59,1,135.8
0,USA,TN,,60,1,137.8
0,USA,TN,,61,1,139.8
0,USA,TN,,62,1,141.8
0,USA,TN,,63,1,143.8
0,USA,TN,,64,1,145.8
0,USA,TN,,65,1,147.8
0,USA,TN,,66,1,149.8
0,USA,TN,,67,1,151.8
0,USA,TN,,68,1,153.8
0,USA,TN,,69,1,155.8
0,USA,TN,,70,1,157.8
0,USA,TN,,71,1,159.8
0,USA,TN,,72,1,161.8
0,USA,TN,,73,1,163.8
0,USA,TN,,74,1,165.8
0,USA,TN,,75,1,167.8
0,USA,TN,,76,1,169.8
0,USA,TN,,77,1,171.8
0,USA,TN,,78,1,173.8
0,USA,TN,,79,1,175.8
0,USA,TN,,80,1,177.8
0,USA,TN,,81,1,179.8
0,USA,TN,,82,1,181.8
0,USA,TN,,83,1,183.8
0,USA,TN,,84,1,185.8
0,USA,TN,,85,1,187.8
0,USA,TN,,86,1,189.8
0,USA,TN,,87,1,191.8
0,USA,TN,,88,1,193.8
0,USA,TN,,89,1,195.8
0,USA,TN,,90,1,197.8
0,USA,TN,,91,1,199.8
0,USA,TN,,92,1,201.8
0,USA,TN,,93,1,203.8
0,USA,TN,,94,1,205.8
0,USA,TN,,95,1,207.8
0,USA,TN,,96,1,209.8
0,USA,TN,,97,1,211.8
0,USA,TN,,98,1,213.8
0,USA,TN,,99,1,215.8
0,USA,TN,,100,1,217.8
0,USA,VA,,1,1,19.8
0,USA,VA,,2,1,21.8
0,USA,VA,,3,1,23.8
0,USA,VA,,4,1,25.8
0,USA,VA,,5,1,27.8
0,USA,VA,,6,1,29.8
0,USA,VA,,7,1,31.8
0,USA,VA,,8,1,33.8
0,USA,VA,,9,1,35.8
0,USA,VA,,10,1,37.8
0,USA,VA,,11,1,39.8
0,USA,VA,,12,1,41.8
0,USA,VA,,13,1,43.8
0,USA,VA,,14,1,45.8
0,USA,VA,,15,1,47.8
0,USA,VA,,16,1,49.8
0,USA,VA,,17,1,51.8
0,USA,VA,,18,1,53.8
0,USA,VA,,19,1,55.8
0,USA,VA,,20,1,57.8
0,USA,VA,,21,1,59.8
0,USA,VA,,22,1,61.8
0,USA,VA,,23,1,63.8
0,USA,VA,,24,1,65.8
0,USA,VA,,25,1,67.8
0,USA,VA,,26,1,69.8
0,USA,VA,,27,1,71.8
0,USA,VA,,28,1,73.8
0,USA,VA,,29,1,75.8
0,USA,VA,,30,1,77.8
0,USA,VA,,31,1,79.8
0,USA,VA,,32,1,81.8
0,USA,VA,,33,1,83.8
0,USA,VA,,34,1,85.8
0,USA,VA,,35,1,87.8
0,USA,VA,,36,1,89.8
0,USA,VA,,37,1,91.8
0,USA,VA,,38,1,93.8
0,USA,VA,,39,1,95.8
0,USA,VA,,40,1,97.8
0,USA,VA,,41,1,99.8
0,USA,VA,,42,1,101.8
0,USA,VA,,43,1,103.8
0,USA,VA,,44,1,105.8
0,USA,VA,,45,1,107.8
0,USA,VA,,46,1,109.8
0,USA,VA,,47,1,111.8
0,USA,VA,,48,1,113.8
0,USA,VA,,49,1,115.8
0,USA,VA,,50,1,117.8
0,USA,VA,,51,1,119.8
0,USA,VA,,52,1,121.8
0,USA,VA,,53,1,123.8
0,USA,VA,,54,1,125.8
0,USA,VA,,55,1,127.8
0,USA,VA,,56,1,129.8
0,USA,VA,,57,1,131.8
0,USA,VA,,58,1,133.8
0,USA,VA,,59,1,135.8
0,USA,VA,,60,1,137.8
0,USA,VA,,61,1,139.8
0,USA,VA,,62,1,141.8
0,USA,VA,,63,1,143.8
0,USA,VA,,64,1,145.8
0,USA,VA,,65,1,147.8
0,USA,VA,,66,1,149.8
0,USA,VA,,67,1,151.8
0,USA,VA,,68,1,153.8
0,USA,VA,,69,1,155.8
0,USA,VA,,70,1,157.8
0,USA,VA,,71,1,159.8
0,USA,VA,,72,1,161.8
0,USA,VA,,73,1,163.8
0,USA,VA,,74,1,165.8
0,USA,VA,,75,1,167.8
0,USA,VA,,76,1,169.8
0,USA,VA,,77,1,171.8
0,USA,VA,,78,1,173.8
0,USA,VA,,79,1,175.8
0,USA,VA,,80,1,177.8
0,USA,VA,,81,1,179.8
0,USA,VA,,82,1,181.8
0,USA,VA,,83,1,183.8
0,USA,VA,,84,1,185.8
0,USA,VA,,85,1,187.8
0,USA,VA,,86,1,189.8
0,USA,VA,,87,1,191.8
0,USA,VA,,88,1,193.8
0,USA,VA,,89,1,195.8
0,USA,VA,,90,1,197.8
0,USA,VA,,91,1,199.8
0,USA,VA,,92,1,201.8
0,USA,VA,,93,1,203.8
0,USA,VA,,94,1,205.8
0,USA,VA,,95,1,207.8
0,USA,VA,,96,1,209.8
0,USA,VA,,97,1,211.8
0,USA,VA,,98,1,213.8
0,USA,VA,,99,1,215.8
0,USA,VA,,100,1,217.8
0,USA,VT,,1,1,19.8
0,USA,VT,,2,1,21.8
0,USA,VT,,3,1,23.8
0,USA,VT,,4,1,25.8
0,USA,VT,,5,1,27.8
0,USA,VT,,6,1,29.8
0,USA,VT,,7,1,31.8
0,USA,VT,,8,1,33.8
0,USA,VT,,9,1,35.8
0,USA,VT,,10,1,37.8
0,USA,VT,,11,1,39.8
0,USA,VT,,12,1,41.8
0,USA,VT,,13,1,43.8
0,USA,VT,,14,1,45.8
0,USA,VT,,15,1,47.8
0,USA,VT,,16,1,49.8
0,USA,VT,,17,1,51.8
0,USA,VT,,18,1,53.8
0,USA,VT,,19,1,55.8
0,USA,VT,,20,1,57.8
0,USA,VT,,21,1,59.8
0,USA,VT,,22,1,61.8
0,USA,VT,,23,1,63.8
0,USA,VT,,24,1,65.8
0,USA,VT,,25,1,67.8
0,USA,VT,,26,1,69.8
0,USA,VT,,27,1,71.8
0,USA,VT,,28,1,73.8
0,USA,VT,,29,1,75.8
0,USA,VT,,30,1,77.8
0,USA,VT,,31,1,79.8
0,USA,VT,,32,1,81.8
0,USA,VT,,33,1,83.8
0,USA,VT,,34,1,85.8
0,USA,VT,,35,1,87.8
0,USA,VT,,36,1,89.8
0,USA,VT,,37,1,91.8
0,USA,VT,,38,1,93.8
0,USA,VT,,39,1,95.8
0,USA,VT,,40,1,97.8
0,USA,VT,,41,1,99.8
0,USA,VT,,42,1,101.8
0,USA,VT,,43,1,103.8
0,USA,VT,,44,1,105.8
0,USA,VT,,45,1,107.8
0,USA,VT,,46,1,109.8
0,USA,VT,,47,1,111.8
0,USA,VT,,48,1,113.8
0,USA,VT,,49,1,115.8
0,USA,VT,,50,1,117.8
0,USA,VT,,51,1,119.8
0,USA,VT,,52,1,121.8
0,USA,VT,,53,1,123.8
0,USA,VT,,54,1,125.8
0,USA,VT,,55,1,127.8
0,USA,VT,,56,1,129.8
0,USA,VT,,57,1,131.8
0,USA,VT,,58,1,133.8
0,USA,VT,,59,1,135.8
0,USA,VT,,60,1,137.8
0,USA,VT,,61,1,139.8
0,USA,VT,,62,1,141.8
0,USA,VT,,63,1,143.8
0,USA,VT,,64,1,145.8
0,USA,VT,,65,1,147.8
0,USA,VT,,66,1,149.8
0,USA,VT,,67,1,151.8
0,USA,VT,,68,1,153.8
0,USA,VT,,69,1,155.8
0,USA,VT,,70,1,157.8
0,USA,VT,,71,1,159.8
0,USA,VT,,72,1,161.8
0,USA,VT,,73,1,163.8
0,USA,VT,,74,1,165.8
0,USA,VT,,75,1,167.8
0,USA,VT,,76,1,169.8
0,USA,VT,,77,1,171.8
0,USA,VT,,78,1,173.8
0,USA,VT,,79,1,175.8
0,USA,VT,,80,1,177.8
0,USA,VT,,81,1,179.8
0,USA,VT,,82,1,181.8
0,USA,VT,,83,1,183.8
0,USA,VT,,84,1,185.8
0,USA,VT,,85,1,187.8
0,USA,VT,,86,1,189.8
0,USA,VT,,87,1,191.8
0,USA,VT,,88,1,193.8
0,USA,VT,,89,1,195.8
0,USA,VT,,90,1,197.8
0,USA,VT,,91,1,199.8
0,USA,VT,,92,1,201.8
0,USA,VT,,93,1,203.8
0,USA,VT,,94,1,205.8
0,USA,VT,,95,1,207.8
0,USA,VT,,96,1,209.8
0,USA,VT,,97,1,211.8
0,USA,VT,,98,1,213.8
0,USA,VT,,99,1,215.8
0,USA,VT,,100,1,217.8
0,USA,WA,,1,1,19.8
0,USA,WA,,2,1,21.8
0,USA,WA,,3,1,23.8
0,USA,WA,,4,1,25.8
0,USA,WA,,5,1,27.8
0,USA,WA,,6,1,29.8
0,USA,WA,,7,1,31.8
0,USA,WA,,8,1,33.8
0,USA,WA,,9,1,35.8
0,USA,WA,,10,1,37.8
0,USA,WA,,11,1,39.8
0,USA,WA,,12,1,41.8
0,USA,WA,,13,1,43.8
0,USA,WA,,14,1,45.8
0,USA,WA,,15,1,47.8
0,USA,WA,,16,1,49.8
0,USA,WA,,17,1,51.8
0,USA,WA,,18,1,53.8
0,USA,WA,,19,1,55.8
0,USA,WA,,20,1,57.8
0,USA,WA,,21,1,59.8
0,USA,WA,,22,1,61.8
0,USA,WA,,23,1,63.8
0,USA,WA,,24,1,65.8
0,USA,WA,,25,1,67.8
0,USA,WA,,26,1,69.8
0,USA,WA,,27,1,71.8
0,USA,WA,,28,1,73.8
0,USA,WA,,29,1,75.8
0,USA,WA,,30,1,77.8
0,USA,WA,,31,1,79.8
0,USA,WA,,32,1,81.8
0,USA,WA,,33,1,83.8
0,USA,WA,,34,1,85.8
0,USA,WA,,35,1,87.8
0,USA,WA,,36,1,89.8
0,USA,WA,,37,1,91.8
0,USA,WA,,38,1,93.8
0,USA,WA,,39,1,95.8
0,USA,WA,,40,1,97.8
0,USA,WA,,41,1,99.8
0,USA,WA,,42,1,101.8
0,USA,WA,,43,1,103.8
0,USA,WA,,44,1,105.8
0,USA,WA,,45,1,107.8
0,USA,WA,,46,1,109.8
0,USA,WA,,47,1,111.8
0,USA,WA,,48,1,113.8
0,USA,WA,,49,1,115.8
0,USA,WA,,50,1,117.8
0,USA,WA,,51,1,119.8
0,USA,WA,,52,1,121.8
0,USA,WA,,53,1,123.8
0,USA,WA,,54,1,125.8
0,USA,WA,,55,1,127.8
0,USA,WA,,56,1,129.8
0,USA,WA,,57,1,131.8
0,USA,WA,,58,1,133.8
0,USA,WA,,59,1,135.8
0,USA,WA,,60,1,137.8
0,USA,WA,,61,1,139.8
0,USA,WA,,62,1,141.8
0,USA,WA,,63,1,143.8
0,USA,WA,,64,1,145.8
0,USA,WA,,65,1,147.8
0,USA,WA,,66,1,149.8
0,USA,WA,,67,1,151.8
0,USA,WA,,68,1,153.8
0,USA,WA,,69,1,155.8
0,USA,WA,,70,1,157.8
0,USA,WA,,71,1,159.8
0,USA,WA,,72,1,161.8
0,USA,WA,,73,1,163.8
0,USA,WA,,74,1,165.8
0,USA,WA,,75,1,167.8
0,USA,WA,,76,1,169.8
0,USA,WA,,77,1,171.8
0,USA,WA,,78,1,173.8
0,USA,WA,,79,1,175.8
0,USA,WA,,80,1,177.8
0,USA,WA,,81,1,179.8
0,USA,WA,,82,1,181.8
0,USA,WA,,83,1,183.8
0,USA,WA,,84,1,185.8
0,USA,WA,,85,1,187.8
0,USA,WA,,86,1,189.8
0,USA,WA,,87,1,191.8
0,USA,WA,,88,1,193.8
0,USA,WA,,89,1,195.8
0,USA,WA,,90,1,197.8
0,USA,WA,,91,1,199.8
0,USA,WA,,92,1,201.8
0,USA,WA,,93,1,203.8
0,USA,WA,,94,1,205.8
0,USA,WA,,95,1,207.8
0,USA,WA,,96,1,209.8
0,USA,WA,,97,1,211.8
0,USA,WA,,98,1,213.8
0,USA,WA,,99,1,215.8
0,USA,WA,,100,1,217.8
0,USA,WI,,1,1,19.8
0,USA,WI,,2,1,21.8
0,USA,WI,,3,1,23.8
0,USA,WI,,4,1,25.8
0,USA,WI,,5,1,27.8
0,USA,WI,,6,1,29.8
0,USA,WI,,7,1,31.8
0,USA,WI,,8,1,33.8
0,USA,WI,,9,1,35.8
0,USA,WI,,10,1,37.8
0,USA,WI,,11,1,39.8
0,USA,WI,,12,1,41.8
0,USA,WI,,13,1,43.8
0,USA,WI,,14,1,45.8
0,USA,WI,,15,1,47.8
0,USA,WI,,16,1,49.8
0,USA,WI,,17,1,51.8
0,USA,WI,,18,1,53.8
0,USA,WI,,19,1,55.8
0,USA,WI,,20,1,57.8
0,USA,WI,,21,1,59.8
0,USA,WI,,22,1,61.8
0,USA,WI,,23,1,63.8
0,USA,WI,,24,1,65.8
0,USA,WI,,25,1,67.8
0,USA,WI,,26,1,69.8
0,USA,WI,,27,1,71.8
0,USA,WI,,28,1,73.8
0,USA,WI,,29,1,75.8
0,USA,WI,,30,1,77.8
0,USA,WI,,31,1,79.8
0,USA,WI,,32,1,81.8
0,USA,WI,,33,1,83.8
0,USA,WI,,34,1,85.8
0,USA,WI,,35,1,87.8
0,USA,WI,,36,1,89.8
0,USA,WI,,37,1,91.8
0,USA,WI,,38,1,93.8
0,USA,WI,,39,1,95.8
0,USA,WI,,40,1,97.8
0,USA,WI,,41,1,99.8
0,USA,WI,,42,1,101.8
0,USA,WI,,43,1,103.8
0,USA,WI,,44,1,105.8
0,USA,WI,,45,1,107.8
0,USA,WI,,46,1,109.8
0,USA,WI,,47,1,111.8
0,USA,WI,,48,1,113.8
0,USA,WI,,49,1,115.8
0,USA,WI,,50,1,117.8
0,USA,WI,,51,1,119.8
0,USA,WI,,52,1,121.8
0,USA,WI,,53,1,123.8
0,USA,WI,,54,1,125.8
0,USA,WI,,55,1,127.8
0,USA,WI,,56,1,129.8
0,USA,WI,,57,1,131.8
0,USA,WI,,58,1,133.8
0,USA,WI,,59,1,135.8
0,USA,WI,,60,1,137.8
0,USA,WI,,61,1,139.8
0,USA,WI,,62,1,141.8
0,USA,WI,,63,1,143.8
0,USA,WI,,64,1,145.8
0,USA,WI,,65,1,147.8
0,USA,WI,,66,1,149.8
0,USA,WI,,67,1,151.8
0,USA,WI,,68,1,153.8
0,USA,WI,,69,1,155.8
0,USA,WI,,70,1,157.8
0,USA,WI,,71,1,159.8
0,USA,WI,,72,1,161.8
0,USA,WI,,73,1,163.8
0,USA,WI,,74,1,165.8
0,USA,WI,,75,1,167.8
0,USA,WI,,76,1,169.8
0,USA,WI,,77,1,171.8
0,USA,WI,,78,1,173.8
0,USA,WI,,79,1,175.8
0,USA,WI,,80,1,177.8
0,USA,WI,,81,1,179.8
0,USA,WI,,82,1,181.8
0,USA,WI,,83,1,183.8
0,USA,WI,,84,1,185.8
0,USA,WI,,85,1,187.8
0,USA,WI,,86,1,189.8
0,USA,WI,,87,1,191.8
0,USA,WI,,88,1,193.8
0,USA,WI,,89,1,195.8
0,USA,WI,,90,1,197.8
0,USA,WI,,91,1,199.8
0,USA,WI,,92,1,201.8
0,USA,WI,,93,1,203.8
0,USA,WI,,94,1,205.8
0,USA,WI,,95,1,207.8
0,USA,WI,,96,1,209.8
0,USA,WI,,97,1,211.8
0,USA,WI,,98,1,213.8
0,USA,WI,,99,1,215.8
0,USA,WI,,100,1,217.8
0,USA,WV,,1,1,19.8
0,USA,WV,,2,1,21.8
0,USA,WV,,3,1,23.8
0,USA,WV,,4,1,25.8
0,USA,WV,,5,1,27.8
0,USA,WV,,6,1,29.8
0,USA,WV,,7,1,31.8
0,USA,WV,,8,1,33.8
0,USA,WV,,9,1,35.8
0,USA,WV,,10,1,37.8
0,USA,WV,,11,1,39.8
0,USA,WV,,12,1,41.8
0,USA,WV,,13,1,43.8
0,USA,WV,,14,1,45.8
0,USA,WV,,15,1,47.8
0,USA,WV,,16,1,49.8
0,USA,WV,,17,1,51.8
0,USA,WV,,18,1,53.8
0,USA,WV,,19,1,55.8
0,USA,WV,,20,1,57.8
0,USA,WV,,21,1,59.8
0,USA,WV,,22,1,61.8
0,USA,WV,,23,1,63.8
0,USA,WV,,24,1,65.8
0,USA,WV,,25,1,67.8
0,USA,WV,,26,1,69.8
0,USA,WV,,27,1,71.8
0,USA,WV,,28,1,73.8
0,USA,WV,,29,1,75.8
0,USA,WV,,30,1,77.8
0,USA,WV,,31,1,79.8
0,USA,WV,,32,1,81.8
0,USA,WV,,33,1,83.8
0,USA,WV,,34,1,85.8
0,USA,WV,,35,1,87.8
0,USA,WV,,36,1,89.8
0,USA,WV,,37,1,91.8
0,USA,WV,,38,1,93.8
0,USA,WV,,39,1,95.8
0,USA,WV,,40,1,97.8
0,USA,WV,,41,1,99.8
0,USA,WV,,42,1,101.8
0,USA,WV,,43,1,103.8
0,USA,WV,,44,1,105.8
0,USA,WV,,45,1,107.8
0,USA,WV,,46,1,109.8
0,USA,WV,,47,1,111.8
0,USA,WV,,48,1,113.8
0,USA,WV,,49,1,115.8
0,USA,WV,,50,1,117.8
0,USA,WV,,51,1,119.8
0,USA,WV,,52,1,121.8
0,USA,WV,,53,1,123.8
0,USA,WV,,54,1,125.8
0,USA,WV,,55,1,127.8
0,USA,WV,,56,1,129.8
0,USA,WV,,57,1,131.8
0,USA,WV,,58,1,133.8
0,USA,WV,,59,1,135.8
0,USA,WV,,60,1,137.8
0,USA,WV,,61,1,139.8
0,USA,WV,,62,1,141.8
0,USA,WV,,63,1,143.8
0,USA,WV,,64,1,145.8
0,USA,WV,,65,1,147.8
0,USA,WV,,66,1,149.8
0,USA,WV,,67,1,151.8
0,USA,WV,,68,1,153.8
0,USA,WV,,69,1,155.8
0,USA,WV,,70,1,157.8
0,USA,WV,,71,1,159.8
0,USA,WV,,72,1,161.8
0,USA,WV,,73,1,163.8
0,USA,WV,,74,1,165.8
0,USA,WV,,75,1,167.8
0,USA,WV,,76,1,169.8
0,USA,WV,,77,1,171.8
0,USA,WV,,78,1,173.8
0,USA,WV,,79,1,175.8
0,USA,WV,,80,1,177.8
0,USA,WV,,81,1,179.8
0,USA,WV,,82,1,181.8
0,USA,WV,,83,1,183.8
0,USA,WV,,84,1,185.8
0,USA,WV,,85,1,187.8
0,USA,WV,,86,1,189.8
0,USA,WV,,87,1,191.8
0,USA,WV,,88,1,193.8
0,USA,WV,,89,1,195.8
0,USA,WV,,90,1,197.8
0,USA,WV,,91,1,199.8
0,USA,WV,,92,1,201.8
0,USA,WV,,93,1,203.8
0,USA,WV,,94,1,205.8
0,USA,WV,,95,1,207.8
0,USA,WV,,96,1,209.8
0,USA,WV,,97,1,211.8
0,USA,WV,,98,1,213.8
0,USA,WV,,99,1,215.8
0,USA,WV,,100,1,217.8
0,USA,WY,,1,1,19.8
0,USA,WY,,2,1,21.8
0,USA,WY,,3,1,23.8
0,USA,WY,,4,1,25.8
0,USA,WY,,5,1,27.8
0,USA,WY,,6,1,29.8
0,USA,WY,,7,1,31.8
0,USA,WY,,8,1,33.8
0,USA,WY,,9,1,35.8
0,USA,WY,,10,1,37.8
0,USA,WY,,11,1,39.8
0,USA,WY,,12,1,41.8
0,USA,WY,,13,1,43.8
0,USA,WY,,14,1,45.8
0,USA,WY,,15,1,47.8
0,USA,WY,,16,1,49.8
0,USA,WY,,17,1,51.8
0,USA,WY,,18,1,53.8
0,USA,WY,,19,1,55.8
0,USA,WY,,20,1,57.8
0,USA,WY,,21,1,59.8
0,USA,WY,,22,1,61.8
0,USA,WY,,23,1,63.8
0,USA,WY,,24,1,65.8
0,USA,WY,,25,1,67.8
0,USA,WY,,26,1,69.8
0,USA,WY,,27,1,71.8
0,USA,WY,,28,1,73.8
0,USA,WY,,29,1,75.8
0,USA,WY,,30,1,77.8
0,USA,WY,,31,1,79.8
0,USA,WY,,32,1,81.8
0,USA,WY,,33,1,83.8
0,USA,WY,,34,1,85.8
0,USA,WY,,35,1,87.8
0,USA,WY,,36,1,89.8
0,USA,WY,,37,1,91.8
0,USA,WY,,38,1,93.8
0,USA,WY,,39,1,95.8
0,USA,WY,,40,1,97.8
0,USA,WY,,41,1,99.8
0,USA,WY,,42,1,101.8
0,USA,WY,,43,1,103.8
0,USA,WY,,44,1,105.8
0,USA,WY,,45,1,107.8
0,USA,WY,,46,1,109.8
0,USA,WY,,47,1,111.8
0,USA,WY,,48,1,113.8
0,USA,WY,,49,1,115.8
0,USA,WY,,50,1,117.8
0,USA,WY,,51,1,119.8
0,USA,WY,,52,1,121.8
0,USA,WY,,53,1,123.8
0,USA,WY,,54,1,125.8
0,USA,WY,,55,1,127.8
0,USA,WY,,56,1,129.8
0,USA,WY,,57,1,131.8
0,USA,WY,,58,1,133.8
0,USA,WY,,59,1,135.8
0,USA,WY,,60,1,137.8
0,USA,WY,,61,1,139.8
0,USA,WY,,62,1,141.8
0,USA,WY,,63,1,143.8
0,USA,WY,,64,1,145.8
0,USA,WY,,65,1,147.8
0,USA,WY,,66,1,149.8
0,USA,WY,,67,1,151.8
0,USA,WY,,68,1,153.8
0,USA,WY,,69,1,155.8
0,USA,WY,,70,1,157.8
0,USA,WY,,71,1,159.8
0,USA,WY,,72,1,161.8
0,USA,WY,,73,1,163.8
0,USA,WY,,74,1,165.8
0,USA,WY,,75,1,167.8
0,USA,WY,,76,1,169.8
0,USA,WY,,77,1,171.8
0,USA,WY,,78,1,173.8
0,USA,WY,,79,1,175.8
0,USA,WY,,80,1,177.8
0,USA,WY,,81,1,179.8
0,USA,WY,,82,1,181.8
0,USA,WY,,83,1,183.8
0,USA,WY,,84,1,185.8
0,USA,WY,,85,1,187.8
0,USA,WY,,86,1,189.8
0,USA,WY,,87,1,191.8
0,USA,WY,,88,1,193.8
0,USA,WY,,89,1,195.8
0,USA,WY,,90,1,197.8
0,USA,WY,,91,1,199.8
0,USA,WY,,92,1,201.8
0,USA,WY,,93,1,203.8
0,USA,WY,,94,1,205.8
0,USA,WY,,95,1,207.8
0,USA,WY,,96,1,209.8
0,USA,WY,,97,1,211.8
0,USA,WY,,98,1,213.8
0,USA,WY,,99,1,215.8
0,USA,WY,,100,1,217.8
